clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,you just gotta ignite the light and let it shine,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,do you know that there's still a chance for you cause there's a spark in you,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,do you ever feel feel so paper thin like a house of cards one blow from caving in,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,do you ever feel already buried deep six feet under screams but no one seems to hear a thing,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0008,EN-Tenor-1,mixed_falsetto,technique,come on let your colours burst make em go aah,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__technique__0009,EN-Tenor-1,mixed_falsetto,technique,aah aah you're gonna leave em all in awe awe awe,cry through the surface where they can't hurt us we're far from the shallow now
EN-Tenor-1__mixed_falsetto__technique__0011,EN-Tenor-1,mixed_falsetto,technique,it's always been inside of you you you and now it's time to let it through ough ough,in the shadow of the shadow of the sun
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,do you ever feel like a plastic bag drifting through the wind wanting to start again,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__control__0010,EN-Tenor-1,mixed_falsetto,control,boom boom boom even brighter than the moon moon moon,in the shadow shadow in the shadow shadow
EN-Tenor-1__mixed_falsetto__control__0006,EN-Tenor-1,mixed_falsetto,control,cause baby you're a firework come on show em what you're worth make em go aah,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__control__0005,EN-Tenor-1,mixed_falsetto,control,just own the night like the forth of july,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__control__0007,EN-Tenor-1,mixed_falsetto,control,aah aah as you shoot across the sky y y baby you're a firework,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__control__0004,EN-Tenor-1,mixed_falsetto,control,you just gotta ignite the light and let it shine,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__control__0003,EN-Tenor-1,mixed_falsetto,control,do you know that there's still a chance for you cause there's a spark in you,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__control__0001,EN-Tenor-1,mixed_falsetto,control,do you ever feel feel so paper thin like a house of cards one blow from caving in,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__control__0002,EN-Tenor-1,mixed_falsetto,control,do you ever feel already buried deep six feet under screams but no one seems to hear a thing,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__control__0008,EN-Tenor-1,mixed_falsetto,control,come on let your colours burst make em go aah,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__control__0009,EN-Tenor-1,mixed_falsetto,control,aah aah you're gonna leave em all in awe awe awe,cry through the surface where they can't hurt us we're far from the shallow now
EN-Tenor-1__mixed_falsetto__control__0011,EN-Tenor-1,mixed_falsetto,control,it's always been inside of you you you and now it's time to let it through ough ough,in the shadow of the shadow of the sun
EN-Tenor-1__mixed_falsetto__control__0000,EN-Tenor-1,mixed_falsetto,control,do you ever feel like a plastic bag drifting through the wind wanting to start again,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0010,EN-Tenor-1,mixed_falsetto,technique,boom boom boom even brighter than the moon moon moon,in the shadow shadow in the shadow shadow
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,cause baby you're a firework come on show em what you're worth make em go aah,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,just own the night like the forth of july,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0007,EN-Tenor-1,mixed_falsetto,technique,aah aah as you shoot across the sky y y baby you're a firework,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,you just gotta ignite the light and let it shine,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,do you know that there's still a chance for you cause there's a spark in you,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,do you ever feel feel so paper thin like a house of cards one blow from caving in,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,do you ever feel already buried deep six feet under screams but no one seems to hear a thing,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0008,EN-Tenor-1,mixed_falsetto,technique,come on let your colours burst make em go aah,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__technique__0009,EN-Tenor-1,mixed_falsetto,technique,aah aah you're gonna leave em all in awe awe awe,cry through the surface where they can't hurt us we're far from the shallow now
EN-Tenor-1__mixed_falsetto__technique__0011,EN-Tenor-1,mixed_falsetto,technique,it's always been inside of you you you and now it's time to let it through ough ough,in the shadow of the shadow of the sun
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,do you ever feel like a plastic bag drifting through the wind wanting to start again,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,romeo save me they're trying to tell me how to feel this love is difficult but it's real don't be afraid we'll make it out of this mess it's a love story baby just say yes,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,all there's left to do is run you'll be the prince and i'll be the princess it's a love story baby just say yes,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,and i said romeo take me somewhere we can be alone i'll be waiting,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,on a balcony in summer air see the lights see the party the ball gowns,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,see you make your way through the crowd and say hello little did i know,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,we were both young when i first saw you i closed my eyes and the flashback starts i'm standing there,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__control__0006,EN-Tenor-1,mixed_falsetto,control,romeo save me they're trying to tell me how to feel this love is difficult but it's real don't be afraid we'll make it out of this mess it's a love story baby just say yes,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__control__0005,EN-Tenor-1,mixed_falsetto,control,all there's left to do is run you'll be the prince and i'll be the princess it's a love story baby just say yes,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__control__0004,EN-Tenor-1,mixed_falsetto,control,and i said romeo take me somewhere we can be alone i'll be waiting,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__control__0003,EN-Tenor-1,mixed_falsetto,control,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__control__0001,EN-Tenor-1,mixed_falsetto,control,on a balcony in summer air see the lights see the party the ball gowns,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__control__0002,EN-Tenor-1,mixed_falsetto,control,see you make your way through the crowd and say hello little did i know,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__control__0000,EN-Tenor-1,mixed_falsetto,control,we were both young when i first saw you i closed my eyes and the flashback starts i'm standing there,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,romeo save me they're trying to tell me how to feel this love is difficult but it's real don't be afraid we'll make it out of this mess it's a love story baby just say yes,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,all there's left to do is run you'll be the prince and i'll be the princess it's a love story baby just say yes,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,and i said romeo take me somewhere we can be alone i'll be waiting,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,on a balcony in summer air see the lights see the party the ball gowns,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,see you make your way through the crowd and say hello little did i know,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,we were both young when i first saw you i closed my eyes and the flashback starts i'm standing there,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,you've got that long hair slick back white t shirt and i got that good girl faith,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,we come back every time we never go out of style we never go out of style,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0007,EN-Tenor-1,mixed_falsetto,technique,and a tight little skirt and when we go crashing down we,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,classic thing that you like and when we go crashing down,will you still love me when i'm no longer young and beautiful
