corpus_stem,singer,style,song,group,utt_id,MFA Only,SOFA,gain_sofa_vs_mfa_ms
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Mixed_Voice_Group_0000,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Mixed_Voice_Group,0000,29.615384615384666,,
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Mixed_Voice_Group_0002,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Mixed_Voice_Group,0002,29.442857142857175,,
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Mixed_Voice_Group_0012,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Mixed_Voice_Group,0012,,38.80949999999998,
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Mixed_Voice_Group_0013,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Mixed_Voice_Group,0013,,36.78533333333334,
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Paired_Speech_Group_0010,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Paired_Speech_Group,0010,17.553191489361677,,
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Paired_Speech_Group_0012,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Paired_Speech_Group,0012,,26.611818181818183,
EN-Alto-2_Mixed_Voice_and_Falsetto_City Of Stars_Paired_Speech_Group_0013,EN-Alto-2,Mixed_Voice_and_Falsetto,City Of Stars,Paired_Speech_Group,0013,,14.764062500000025,
EN-Alto-2_Mixed_Voice_and_Falsetto_Cry on My Shoulder_Control_Group_0007,EN-Alto-2,Mixed_Voice_and_Falsetto,Cry on My Shoulder,Control_Group,0007,33.78571428571431,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Dream It Possible_Control_Group_0001,EN-Alto-2,Mixed_Voice_and_Falsetto,Dream It Possible,Control_Group,0001,40.12857142857141,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Easy On Me_Control_Group_0001,EN-Alto-2,Mixed_Voice_and_Falsetto,Easy On Me,Control_Group,0001,260.3461538461539,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Easy On Me_Falsetto_Group_0006,EN-Alto-2,Mixed_Voice_and_Falsetto,Easy On Me,Falsetto_Group,0006,76.78571428571432,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Easy On Me_Falsetto_Group_0007,EN-Alto-2,Mixed_Voice_and_Falsetto,Easy On Me,Falsetto_Group,0007,68.99999999999997,,
EN-Alto-2_Mixed_Voice_and_Falsetto_God is A Girl_Paired_Speech_Group_0007,EN-Alto-2,Mixed_Voice_and_Falsetto,God is A Girl,Paired_Speech_Group,0007,19.53846153846152,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Hello_Falsetto_Group_0001,EN-Alto-2,Mixed_Voice_and_Falsetto,Hello,Falsetto_Group,0001,27.027027027027085,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Hello_Falsetto_Group_0008,EN-Alto-2,Mixed_Voice_and_Falsetto,Hello,Falsetto_Group,0008,122.36956521739134,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Hey Jude_Control_Group_0003,EN-Alto-2,Mixed_Voice_and_Falsetto,Hey Jude,Control_Group,0003,113.77777777777777,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Hey Jude_Control_Group_0008,EN-Alto-2,Mixed_Voice_and_Falsetto,Hey Jude,Control_Group,0008,26.818181818181834,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Lemon Tree_Falsetto_Group_0003,EN-Alto-2,Mixed_Voice_and_Falsetto,Lemon Tree,Falsetto_Group,0003,45.3269230769231,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Lemon Tree_Falsetto_Group_0004,EN-Alto-2,Mixed_Voice_and_Falsetto,Lemon Tree,Falsetto_Group,0004,30.551224489795775,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Lemon Tree_Mixed_Voice_Group_0005,EN-Alto-2,Mixed_Voice_and_Falsetto,Lemon Tree,Mixed_Voice_Group,0005,20.5892857142857,,
EN-Alto-2_Mixed_Voice_and_Falsetto_My Love_Control_Group_0000,EN-Alto-2,Mixed_Voice_and_Falsetto,My Love,Control_Group,0000,15.014705882353015,,
EN-Alto-2_Mixed_Voice_and_Falsetto_My Love_Mixed_Voice_Group_0000,EN-Alto-2,Mixed_Voice_and_Falsetto,My Love,Mixed_Voice_Group,0000,40.259259259259274,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Control_Group_0009,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Control_Group,0009,,73.98833333333332,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Control_Group_0010,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Control_Group,0010,,42.869193548387095,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Control_Group_0011,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Control_Group,0011,,21.985967741935475,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Falsetto_Group_0009,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Falsetto_Group,0009,,107.19333333333337,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Falsetto_Group_0010,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Falsetto_Group,0010,,38.56234374999991,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Falsetto_Group_0011,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Falsetto_Group,0011,,22.683749999999996,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Mixed_Voice_Group_0009,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Mixed_Voice_Group,0009,,87.05000000000004,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone Like You_Paired_Speech_Group_0003,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone Like You,Paired_Speech_Group,0003,23.740740740740723,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Someone You Loved_Control_Group_0003,EN-Alto-2,Mixed_Voice_and_Falsetto,Someone You Loved,Control_Group,0003,34.51282051282054,,
EN-Alto-2_Mixed_Voice_and_Falsetto_The Show_Control_Group_0000,EN-Alto-2,Mixed_Voice_and_Falsetto,The Show,Control_Group,0000,35.5714285714286,,
EN-Alto-2_Mixed_Voice_and_Falsetto_The Show_Control_Group_0002,EN-Alto-2,Mixed_Voice_and_Falsetto,The Show,Control_Group,0002,31.124999999999936,,
EN-Alto-2_Mixed_Voice_and_Falsetto_The Show_Falsetto_Group_0001,EN-Alto-2,Mixed_Voice_and_Falsetto,The Show,Falsetto_Group,0001,103.53333333333336,,
EN-Alto-2_Mixed_Voice_and_Falsetto_The Show_Paired_Speech_Group_0002,EN-Alto-2,Mixed_Voice_and_Falsetto,The Show,Paired_Speech_Group,0002,14.847222222222175,,
EN-Alto-2_Mixed_Voice_and_Falsetto_Yesterday Once More_Control_Group_0008,EN-Alto-2,Mixed_Voice_and_Falsetto,Yesterday Once More,Control_Group,0008,,69.9195652173913,
EN-Alto-2_Mixed_Voice_and_Falsetto_Yesterday Once More_Falsetto_Group_0008,EN-Alto-2,Mixed_Voice_and_Falsetto,Yesterday Once More,Falsetto_Group,0008,,46.75166666666666,
EN-Alto-2_Mixed_Voice_and_Falsetto_Yesterday Once More_Mixed_Voice_Group_0008,EN-Alto-2,Mixed_Voice_and_Falsetto,Yesterday Once More,Mixed_Voice_Group,0008,,45.283653846153875,
EN-Alto-2_Mixed_Voice_and_Falsetto_Yesterday Once More_Paired_Speech_Group_0008,EN-Alto-2,Mixed_Voice_and_Falsetto,Yesterday Once More,Paired_Speech_Group,0008,11.592592592592542,,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Control_Group_0000,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Control_Group,0000,32.35000000000002,,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Control_Group_0006,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Control_Group,0006,,65.65681818181817,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Control_Group_0007,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Control_Group,0007,,34.12547619047615,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Falsetto_Group_0006,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Falsetto_Group,0006,,135.38235294117644,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Falsetto_Group_0007,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Falsetto_Group,0007,,54.07722222222211,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Mixed_Voice_Group_0002,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Mixed_Voice_Group,0002,53.357142857142925,,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Mixed_Voice_Group_0006,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Mixed_Voice_Group,0006,,67.73236842105267,
EN-Alto-2_Mixed_Voice_and_Falsetto_You Raise Me Up_Mixed_Voice_Group_0007,EN-Alto-2,Mixed_Voice_and_Falsetto,You Raise Me Up,Mixed_Voice_Group,0007,,34.828571428571465,
EN-Alto-2_Pharyngeal_All of Me_Control_Group_0004,EN-Alto-2,Pharyngeal,All of Me,Control_Group,0004,43.52083333333337,,
EN-Alto-2_Pharyngeal_All of Me_Control_Group_0005,EN-Alto-2,Pharyngeal,All of Me,Control_Group,0005,32.571428571428584,,
EN-Alto-2_Pharyngeal_All of Me_Pharyngeal_Group_0009,EN-Alto-2,Pharyngeal,All of Me,Pharyngeal_Group,0009,16.35294117647058,,
EN-Alto-2_Pharyngeal_Dream It Possible_Paired_Speech_Group_0000,EN-Alto-2,Pharyngeal,Dream It Possible,Paired_Speech_Group,0000,10.60606060606066,,
EN-Alto-2_Pharyngeal_Dream It Possible_Pharyngeal_Group_0004,EN-Alto-2,Pharyngeal,Dream It Possible,Pharyngeal_Group,0004,21.428571428571363,,
EN-Alto-2_Pharyngeal_Easy On Me_Control_Group_0002,EN-Alto-2,Pharyngeal,Easy On Me,Control_Group,0002,28.194444444444432,,
EN-Alto-2_Pharyngeal_My Love_Paired_Speech_Group_0007,EN-Alto-2,Pharyngeal,My Love,Paired_Speech_Group,0007,12.459459459459527,,
EN-Alto-2_Pharyngeal_My Love_Pharyngeal_Group_0000,EN-Alto-2,Pharyngeal,My Love,Pharyngeal_Group,0000,17.61764705882354,,
EN-Alto-2_Pharyngeal_Someone Like You_Control_Group_0005,EN-Alto-2,Pharyngeal,Someone Like You,Control_Group,0005,10.662790697674437,,
EN-Alto-2_Pharyngeal_Someone Like You_Paired_Speech_Group_0002,EN-Alto-2,Pharyngeal,Someone Like You,Paired_Speech_Group,0002,18.363636363636356,,
EN-Alto-2_Pharyngeal_Someone Like You_Paired_Speech_Group_0009,EN-Alto-2,Pharyngeal,Someone Like You,Paired_Speech_Group,0009,,37.81416666666667,
EN-Alto-2_Pharyngeal_Someone Like You_Paired_Speech_Group_0010,EN-Alto-2,Pharyngeal,Someone Like You,Paired_Speech_Group,0010,,33.04149999999997,
EN-Alto-2_Pharyngeal_Someone Like You_Paired_Speech_Group_0011,EN-Alto-2,Pharyngeal,Someone Like You,Paired_Speech_Group,0011,,110.91666666666667,
EN-Alto-2_Pharyngeal_Someone Like You_Pharyngeal_Group_0010,EN-Alto-2,Pharyngeal,Someone Like You,Pharyngeal_Group,0010,,28.231212121212106,
EN-Alto-2_Pharyngeal_Someone Like You_Pharyngeal_Group_0011,EN-Alto-2,Pharyngeal,Someone Like You,Pharyngeal_Group,0011,,47.10838709677423,
EN-Alto-2_Pharyngeal_Someone You Loved_Control_Group_0000,EN-Alto-2,Pharyngeal,Someone You Loved,Control_Group,0000,26.750000000000053,,
EN-Alto-2_Pharyngeal_Yesterday Once More_Control_Group_0008,EN-Alto-2,Pharyngeal,Yesterday Once More,Control_Group,0008,,44.17203703703701,
EN-Alto-2_Pharyngeal_Yesterday Once More_Paired_Speech_Group_0008,EN-Alto-2,Pharyngeal,Yesterday Once More,Paired_Speech_Group,0008,,26.209333333333326,
EN-Alto-2_Pharyngeal_Yesterday Once More_Pharyngeal_Group_0008,EN-Alto-2,Pharyngeal,Yesterday Once More,Pharyngeal_Group,0008,23.083333333333336,29.99862068965527,-6.915287356321933
EN-Alto-2_Pharyngeal_Yesterday Once More_Pharyngeal_Group_0009,EN-Alto-2,Pharyngeal,Yesterday Once More,Pharyngeal_Group,0009,,60.74521739130433,
EN-Alto-2_Pharyngeal_You Raise Me Up_Control_Group_0006,EN-Alto-2,Pharyngeal,You Raise Me Up,Control_Group,0006,,33.180833333333375,
EN-Alto-2_Pharyngeal_You Raise Me Up_Control_Group_0007,EN-Alto-2,Pharyngeal,You Raise Me Up,Control_Group,0007,,41.89047619047622,
EN-Alto-2_Pharyngeal_You Raise Me Up_Pharyngeal_Group_0006,EN-Alto-2,Pharyngeal,You Raise Me Up,Pharyngeal_Group,0006,,91.50666666666659,
EN-Alto-2_Pharyngeal_You Raise Me Up_Pharyngeal_Group_0007,EN-Alto-2,Pharyngeal,You Raise Me Up,Pharyngeal_Group,0007,,28.903043478260848,
EN-Alto-2_Vibrato_All of Me_Control_Group_0003,EN-Alto-2,Vibrato,All of Me,Control_Group,0003,23.209677419354836,,
EN-Alto-2_Vibrato_All of Me_Paired_Speech_Group_0003,EN-Alto-2,Vibrato,All of Me,Paired_Speech_Group,0003,15.26470588235292,,
EN-Alto-2_Vibrato_Dream It Possible_Control_Group_0000,EN-Alto-2,Vibrato,Dream It Possible,Control_Group,0000,19.387096774193616,,
EN-Alto-2_Vibrato_Dream It Possible_Paired_Speech_Group_0001,EN-Alto-2,Vibrato,Dream It Possible,Paired_Speech_Group,0001,13.94871794871796,,
EN-Alto-2_Vibrato_Easy On Me_Paired_Speech_Group_0000,EN-Alto-2,Vibrato,Easy On Me,Paired_Speech_Group,0000,11.250000000000025,,
EN-Alto-2_Vibrato_My Love_Paired_Speech_Group_0000,EN-Alto-2,Vibrato,My Love,Paired_Speech_Group,0000,15.863636363636337,,
EN-Alto-2_Vibrato_My Love_Vibrato_Group_0005,EN-Alto-2,Vibrato,My Love,Vibrato_Group,0005,15.854166666666734,,
EN-Alto-2_Vibrato_Someone Like You_Control_Group_0006,EN-Alto-2,Vibrato,Someone Like You,Control_Group,0006,25.738805970149244,,
EN-Alto-2_Vibrato_Someone Like You_Control_Group_0009,EN-Alto-2,Vibrato,Someone Like You,Control_Group,0009,,60.365000000000066,
EN-Alto-2_Vibrato_Someone Like You_Control_Group_0010,EN-Alto-2,Vibrato,Someone Like You,Control_Group,0010,,20.0922058823529,
EN-Alto-2_Vibrato_Someone Like You_Control_Group_0011,EN-Alto-2,Vibrato,Someone Like You,Control_Group,0011,,35.77637931034478,
EN-Alto-2_Vibrato_Someone Like You_Paired_Speech_Group_0009,EN-Alto-2,Vibrato,Someone Like You,Paired_Speech_Group,0009,,17.803888888888878,
EN-Alto-2_Vibrato_Someone Like You_Paired_Speech_Group_0010,EN-Alto-2,Vibrato,Someone Like You,Paired_Speech_Group,0010,12.292682926829297,28.485000000000042,-16.192317073170745
EN-Alto-2_Vibrato_Someone Like You_Paired_Speech_Group_0011,EN-Alto-2,Vibrato,Someone Like You,Paired_Speech_Group,0011,,22.28681818181821,
EN-Alto-2_Vibrato_Someone Like You_Vibrato_Group_0009,EN-Alto-2,Vibrato,Someone Like You,Vibrato_Group,0009,,110.75083333333345,
EN-Alto-2_Vibrato_Someone Like You_Vibrato_Group_0010,EN-Alto-2,Vibrato,Someone Like You,Vibrato_Group,0010,,29.01107142857136,
EN-Alto-2_Vibrato_Someone Like You_Vibrato_Group_0011,EN-Alto-2,Vibrato,Someone Like You,Vibrato_Group,0011,,39.25114285714283,
EN-Alto-2_Vibrato_Someone You Loved_Control_Group_0000,EN-Alto-2,Vibrato,Someone You Loved,Control_Group,0000,26.750000000000053,,
EN-Alto-2_Vibrato_Someone You Loved_Paired_Speech_Group_0005,EN-Alto-2,Vibrato,Someone You Loved,Paired_Speech_Group,0005,19.066666666666645,,
EN-Alto-2_Vibrato_Yesterday Once More_Control_Group_0007,EN-Alto-2,Vibrato,Yesterday Once More,Control_Group,0007,,56.72100000000002,
EN-Alto-2_Vibrato_Yesterday Once More_Control_Group_0008,EN-Alto-2,Vibrato,Yesterday Once More,Control_Group,0008,,135.5279545454546,
EN-Alto-2_Vibrato_Yesterday Once More_Paired_Speech_Group_0007,EN-Alto-2,Vibrato,Yesterday Once More,Paired_Speech_Group,0007,,25.376860465116224,
EN-Alto-2_Vibrato_Yesterday Once More_Paired_Speech_Group_0008,EN-Alto-2,Vibrato,Yesterday Once More,Paired_Speech_Group,0008,,20.56232142857144,
EN-Alto-2_Vibrato_Yesterday Once More_Vibrato_Group_0002,EN-Alto-2,Vibrato,Yesterday Once More,Vibrato_Group,0002,64.81666666666672,,
EN-Alto-2_Vibrato_Yesterday Once More_Vibrato_Group_0004,EN-Alto-2,Vibrato,Yesterday Once More,Vibrato_Group,0004,37.72058823529415,,
EN-Alto-2_Vibrato_Yesterday Once More_Vibrato_Group_0008,EN-Alto-2,Vibrato,Yesterday Once More,Vibrato_Group,0008,,62.28388888888891,
EN-Alto-2_Vibrato_You Raise Me Up_Control_Group_0002,EN-Alto-2,Vibrato,You Raise Me Up,Control_Group,0002,117.1842105263158,,
EN-Alto-2_Vibrato_You Raise Me Up_Control_Group_0006,EN-Alto-2,Vibrato,You Raise Me Up,Control_Group,0006,,70.2563157894737,
EN-Alto-2_Vibrato_You Raise Me Up_Control_Group_0007,EN-Alto-2,Vibrato,You Raise Me Up,Control_Group,0007,,52.80631578947355,
EN-Alto-2_Vibrato_You Raise Me Up_Paired_Speech_Group_0001,EN-Alto-2,Vibrato,You Raise Me Up,Paired_Speech_Group,0001,8.068965517241391,,
EN-Alto-2_Vibrato_You Raise Me Up_Paired_Speech_Group_0006,EN-Alto-2,Vibrato,You Raise Me Up,Paired_Speech_Group,0006,,25.342249999999996,
EN-Alto-2_Vibrato_You Raise Me Up_Paired_Speech_Group_0007,EN-Alto-2,Vibrato,You Raise Me Up,Paired_Speech_Group,0007,,29.19875000000003,
EN-Alto-2_Vibrato_You Raise Me Up_Vibrato_Group_0000,EN-Alto-2,Vibrato,You Raise Me Up,Vibrato_Group,0000,105.02941176470597,,
EN-Alto-2_Vibrato_You Raise Me Up_Vibrato_Group_0006,EN-Alto-2,Vibrato,You Raise Me Up,Vibrato_Group,0006,,72.89999999999993,
EN-Alto-2_Vibrato_You Raise Me Up_Vibrato_Group_0007,EN-Alto-2,Vibrato,You Raise Me Up,Vibrato_Group,0007,,18.601136363636353,
EN-Tenor-1_Breathy_All I Ask_Breathy_Group_0002,EN-Tenor-1,Breathy,All I Ask,Breathy_Group,0002,49.189655172413794,,
EN-Tenor-1_Breathy_All I Ask_Control_Group_0000,EN-Tenor-1,Breathy,All I Ask,Control_Group,0000,30.23999999999995,,
EN-Tenor-1_Breathy_Always Remember Us This Way_Breathy_Group_0004,EN-Tenor-1,Breathy,Always Remember Us This Way,Breathy_Group,0004,166.3260869565216,,
EN-Tenor-1_Breathy_Always Remember Us This Way_Paired_Speech_Group_0000,EN-Tenor-1,Breathy,Always Remember Us This Way,Paired_Speech_Group,0000,27.02941176470586,,
EN-Tenor-1_Breathy_I Knew You Were Trouble_Paired_Speech_Group_0002,EN-Tenor-1,Breathy,I Knew You Were Trouble,Paired_Speech_Group,0002,16.27083333333333,,
EN-Tenor-1_Breathy_Long Live_Breathy_Group_0005,EN-Tenor-1,Breathy,Long Live,Breathy_Group,0005,52.58695652173913,,
EN-Tenor-1_Breathy_Long Live_Breathy_Group_0010,EN-Tenor-1,Breathy,Long Live,Breathy_Group,0010,57.454545454545446,,
EN-Tenor-1_Breathy_Long Live_Paired_Speech_Group_0004,EN-Tenor-1,Breathy,Long Live,Paired_Speech_Group,0004,24.81250000000002,,
EN-Tenor-1_Breathy_Million Reasons_Control_Group_0002,EN-Tenor-1,Breathy,Million Reasons,Control_Group,0002,23.19491525423731,,
EN-Tenor-1_Breathy_Million Reasons_Control_Group_0008,EN-Tenor-1,Breathy,Million Reasons,Control_Group,0008,162.65625,,
EN-Tenor-1_Breathy_Rolling in the Deep_Breathy_Group_0000,EN-Tenor-1,Breathy,Rolling in the Deep,Breathy_Group,0000,37.38461538461518,,
EN-Tenor-1_Breathy_Rolling in the Deep_Paired_Speech_Group_0000,EN-Tenor-1,Breathy,Rolling in the Deep,Paired_Speech_Group,0000,15.609999999999996,,
EN-Tenor-1_Breathy_Shallow_Breathy_Group_0002,EN-Tenor-1,Breathy,Shallow,Breathy_Group,0002,76.73437500000003,,
EN-Tenor-1_Breathy_Shallow_Breathy_Group_0003,EN-Tenor-1,Breathy,Shallow,Breathy_Group,0003,34.00000000000001,,
EN-Tenor-1_Breathy_Shallow_Breathy_Group_0014,EN-Tenor-1,Breathy,Shallow,Breathy_Group,0014,,66.50333333333337,
EN-Tenor-1_Breathy_Shallow_Control_Group_0014,EN-Tenor-1,Breathy,Shallow,Control_Group,0014,,49.215526315789475,
EN-Tenor-1_Breathy_Shallow_Paired_Speech_Group_0014,EN-Tenor-1,Breathy,Shallow,Paired_Speech_Group,0014,,25.448250000000034,
EN-Tenor-1_Breathy_Stay_Paired_Speech_Group_0010,EN-Tenor-1,Breathy,Stay,Paired_Speech_Group,0010,19.63636363636363,,
EN-Tenor-1_Breathy_What Was I Made For∩╝ƒ_Breathy_Group_0001,EN-Tenor-1,Breathy,What Was I Made For∩╝ƒ,Breathy_Group,0001,80.5833333333333,,
EN-Tenor-1_Breathy_What Was I Made For∩╝ƒ_Paired_Speech_Group_0000,EN-Tenor-1,Breathy,What Was I Made For∩╝ƒ,Paired_Speech_Group,0000,20.476190476190478,,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0000,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0000,,30.734270833333323,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0001,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0001,,37.36782608695654,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0002,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0002,,46.39779069767443,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0003,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0003,,32.92369565217393,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0004,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0004,,35.65073170731715,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0005,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0005,,35.07141509433966,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0006,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0006,,72.54880000000003,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0007,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0007,,46.401250000000054,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0008,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0008,,49.43833333333333,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0009,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0009,,54.85588235294114,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0010,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0010,,43.4358536585366,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0011,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0011,,37.59672727272723,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0012,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0012,,39.36617647058825,
EN-Tenor-1_Breathy_You Belong With Me_Breathy_Group_0013,EN-Tenor-1,Breathy,You Belong With Me,Breathy_Group,0013,,51.77500000000006,
EN-Tenor-1_Breathy_You Belong With Me_Control_Group_0006,EN-Tenor-1,Breathy,You Belong With Me,Control_Group,0006,98.45454545454545,,
EN-Tenor-1_Breathy_You Belong With Me_Control_Group_0007,EN-Tenor-1,Breathy,You Belong With Me,Control_Group,0007,,30.92846153846152,
EN-Tenor-1_Breathy_You Belong With Me_Control_Group_0008,EN-Tenor-1,Breathy,You Belong With Me,Control_Group,0008,,43.49089743589744,
EN-Tenor-1_Breathy_You Belong With Me_Control_Group_0010,EN-Tenor-1,Breathy,You Belong With Me,Control_Group,0010,,34.51193181818177,
EN-Tenor-1_Breathy_You Belong With Me_Control_Group_0011,EN-Tenor-1,Breathy,You Belong With Me,Control_Group,0011,,28.326818181818197,
EN-Tenor-1_Breathy_You Belong With Me_Control_Group_0012,EN-Tenor-1,Breathy,You Belong With Me,Control_Group,0012,47.24576271186449,45.21540816326538,2.0303545485991066
EN-Tenor-1_Breathy_You Belong With Me_Paired_Speech_Group_0009,EN-Tenor-1,Breathy,You Belong With Me,Paired_Speech_Group,0009,,22.059285714285732,
EN-Tenor-1_Breathy_You Belong With Me_Paired_Speech_Group_0010,EN-Tenor-1,Breathy,You Belong With Me,Paired_Speech_Group,0010,,20.332599999999967,
EN-Tenor-1_Breathy_You Belong With Me_Paired_Speech_Group_0011,EN-Tenor-1,Breathy,You Belong With Me,Paired_Speech_Group,0011,,22.44448275862068,
EN-Tenor-1_Breathy_You Belong With Me_Paired_Speech_Group_0012,EN-Tenor-1,Breathy,You Belong With Me,Paired_Speech_Group,0012,,21.210573770491823,
EN-Tenor-1_Glissando_Always Remember Us This Way_Glissando_Group_0013,EN-Tenor-1,Glissando,Always Remember Us This Way,Glissando_Group,0013,,60.80066666666666,
EN-Tenor-1_Glissando_Always Remember Us This Way_Paired_Speech_Group_0002,EN-Tenor-1,Glissando,Always Remember Us This Way,Paired_Speech_Group,0002,14.897435897435917,,
EN-Tenor-1_Glissando_I Knew You Were Trouble_Control_Group_0008,EN-Tenor-1,Glissando,I Knew You Were Trouble,Control_Group,0008,67.02499999999995,,
EN-Tenor-1_Glissando_I Knew You Were Trouble_Paired_Speech_Group_0002,EN-Tenor-1,Glissando,I Knew You Were Trouble,Paired_Speech_Group,0002,16.16666666666666,,
EN-Tenor-1_Glissando_I Knew You Were Trouble_Paired_Speech_Group_0004,EN-Tenor-1,Glissando,I Knew You Were Trouble,Paired_Speech_Group,0004,24.999999999999986,,
EN-Tenor-1_Glissando_Long Live_Control_Group_0003,EN-Tenor-1,Glissando,Long Live,Control_Group,0003,72.40384615384609,,
EN-Tenor-1_Glissando_Million Reasons_Control_Group_0008,EN-Tenor-1,Glissando,Million Reasons,Control_Group,0008,345.75,,
EN-Tenor-1_Glissando_Million Reasons_Paired_Speech_Group_0005,EN-Tenor-1,Glissando,Million Reasons,Paired_Speech_Group,0005,14.999999999999982,,
EN-Tenor-1_Glissando_Million Reasons_Paired_Speech_Group_0007,EN-Tenor-1,Glissando,Million Reasons,Paired_Speech_Group,0007,14.17307692307693,,
EN-Tenor-1_Glissando_Rolling in the Deep_Glissando_Group_0006,EN-Tenor-1,Glissando,Rolling in the Deep,Glissando_Group,0006,198.83333333333334,,
EN-Tenor-1_Glissando_Shallow_Control_Group_0003,EN-Tenor-1,Glissando,Shallow,Control_Group,0003,22.54545454545451,,
EN-Tenor-1_Glissando_Shallow_Glissando_Group_0006,EN-Tenor-1,Glissando,Shallow,Glissando_Group,0006,16.73636363636352,,
